,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,Año,Terrorismo,Delitos Sexuales,Homicidios,Amenazas,Extorsion,Secuestro,Poblacion,Total,Indice100k
10099,VALLE,OBANDO,76497,2017,,5.0,3.0,3.0,,,12394,11,88.75262223656608
10100,VALLE,OBANDO,76497,2018,,10.0,7.0,12.0,,,12312,29,235.5425601039636
10101,VALLE,OBANDO,76497,2019,,8.0,7.0,9.0,2.0,,12140,26,214.16803953871502
10102,VALLE,OBANDO,76497,2020,,7.0,6.0,10.0,1.0,,12042,24,199.3024414549078
10103,VALLE,OBANDO,76497,2021,,2.0,13.0,4.0,,,12107,19,156.9340051210044
10104,VALLE,PALMIRA,76520,2012,3.0,93.0,278.0,120.0,44.0,1.0,338121,539,159.4103885887005
10105,VALLE,PALMIRA,76520,2013,,121.0,185.0,221.0,19.0,4.0,339398,550,162.05163259653858
10106,VALLE,PALMIRA,76520,2014,1.0,170.0,143.0,327.0,33.0,1.0,340670,675,198.1389614583028
10107,VALLE,PALMIRA,76520,2015,,175.0,202.0,380.0,37.0,1.0,342079,795,232.40245674244838
10108,VALLE,PALMIRA,76520,2016,,160.0,146.0,376.0,29.0,1.0,343835,712,207.07606846307092
10109,VALLE,PALMIRA,76520,2017,,179.0,155.0,342.0,27.0,,345649,703,203.38551536385174
10110,VALLE,PALMIRA,76520,2018,,183.0,156.0,563.0,41.0,,349294,943,269.97314583130543
10111,VALLE,PALMIRA,76520,2019,,221.0,129.0,379.0,47.0,1.0,352016,777,220.72860324530703
10112,VALLE,PALMIRA,76520,2020,1.0,159.0,112.0,323.0,34.0,,354285,629,177.54068052556556
10113,VALLE,PALMIRA,76520,2021,,180.0,155.0,598.0,55.0,9.0,356259,997,279.8525791629124
10114,VALLE,PRADERA,76563,2012,4.0,11.0,73.0,125.0,2.0,,46976,215,457.68051771117166
10115,VALLE,PRADERA,76563,2013,2.0,18.0,24.0,112.0,3.0,3.0,47047,162,344.33651454928054
10116,VALLE,PRADERA,76563,2014,2.0,32.0,31.0,174.0,5.0,,47062,244,518.4650036122562
10117,VALLE,PRADERA,76563,2015,,20.0,57.0,168.0,7.0,,47105,252,534.9750557265683
10118,VALLE,PRADERA,76563,2016,,21.0,25.0,99.0,3.0,,47181,148,313.68559377715604
10119,VALLE,PRADERA,76563,2017,,26.0,34.0,70.0,1.0,,47261,131,277.18414760584835
10120,VALLE,PRADERA,76563,2018,,18.0,28.0,91.0,6.0,,47615,143,300.32552766985197
10121,VALLE,PRADERA,76563,2019,,41.0,26.0,93.0,9.0,,47918,169,352.685838307108
10122,VALLE,PRADERA,76563,2020,2.0,27.0,27.0,51.0,7.0,,48165,114,236.68639053254438
10123,VALLE,PRADERA,76563,2021,,19.0,29.0,101.0,9.0,,48424,158,326.2844870312242
10124,VALLE,RESTREPO,76606,2012,,1.0,3.0,2.0,1.0,,15287,7,45.790540982534175
10125,VALLE,RESTREPO,76606,2013,,3.0,7.0,1.0,1.0,,15264,12,78.61635220125787
10126,VALLE,RESTREPO,76606,2014,,8.0,10.0,8.0,2.0,1.0,15266,29,189.9646272763003
10127,VALLE,RESTREPO,76606,2015,,9.0,5.0,6.0,,,15248,20,131.16474291710387
10128,VALLE,RESTREPO,76606,2016,,6.0,13.0,8.0,1.0,,15286,28,183.17414627763966
10129,VALLE,RESTREPO,76606,2017,,11.0,10.0,10.0,,,15230,31,203.54563361785947
10130,VALLE,RESTREPO,76606,2018,,20.0,4.0,8.0,2.0,,15307,34,222.12059841902396
10131,VALLE,RESTREPO,76606,2019,,28.0,9.0,5.0,2.0,,15295,44,287.6757110166721
10132,VALLE,RESTREPO,76606,2020,,3.0,5.0,9.0,3.0,,15304,20,130.68478829064296
10133,VALLE,RESTREPO,76606,2021,,21.0,13.0,18.0,,,15386,52,337.96958273755365
10134,VALLE,RIOFRÍO,76616,2012,,6.0,30.0,24.0,2.0,,16008,62,387.3063468265867
10135,VALLE,RIOFRÍO,76616,2013,,7.0,9.0,20.0,5.0,2.0,15930,43,269.93094789704963
10136,VALLE,RIOFRÍO,76616,2014,,12.0,11.0,29.0,1.0,1.0,15814,54,341.4695839129885
10137,VALLE,RIOFRÍO,76616,2015,,19.0,13.0,53.0,1.0,,15734,86,546.5870090250413
10138,VALLE,RIOFRÍO,76616,2016,,11.0,8.0,28.0,1.0,1.0,15614,49,313.820929934674
10139,VALLE,RIOFRÍO,76616,2017,,13.0,17.0,27.0,4.0,,15588,61,391.32666153451373
10140,VALLE,RIOFRÍO,76616,2018,,20.0,4.0,18.0,1.0,,15554,43,276.45621705027645
10141,VALLE,RIOFRÍO,76616,2019,,16.0,7.0,47.0,4.0,,15483,74,477.9435509914099
10142,VALLE,RIOFRÍO,76616,2020,,17.0,4.0,23.0,3.0,,15463,47,303.951367781155
10143,VALLE,RIOFRÍO,76616,2021,,17.0,13.0,24.0,1.0,,15546,55,353.7887559500836
10144,VALLE,ROLDANILLO,76622,2012,,33.0,51.0,75.0,,,37101,159,428.5598770922616
10145,VALLE,ROLDANILLO,76622,2013,,24.0,34.0,45.0,1.0,,36984,104,281.20268224096907
10146,VALLE,ROLDANILLO,76622,2014,,13.0,14.0,42.0,1.0,,36890,70,189.75332068311195
10147,VALLE,ROLDANILLO,76622,2015,,17.0,11.0,28.0,10.0,,36789,66,179.40145152083505
10148,VALLE,ROLDANILLO,76622,2016,,14.0,24.0,49.0,4.0,,36746,91,247.6460022859631
10149,VALLE,ROLDANILLO,76622,2017,,22.0,27.0,81.0,7.0,,36674,137,373.5616513061024
10150,VALLE,ROLDANILLO,76622,2018,,24.0,9.0,117.0,3.0,1.0,36797,154,418.5123787265266
10151,VALLE,ROLDANILLO,76622,2019,,36.0,13.0,40.0,4.0,,36767,93,252.94421628090407
10152,VALLE,ROLDANILLO,76622,2020,,32.0,23.0,38.0,5.0,,36786,98,266.40569781982276
10153,VALLE,ROLDANILLO,76622,2021,,38.0,20.0,39.0,4.0,,36984,101,273.09106640709496
10154,VALLE,SAN PEDRO,76670,2012,4.0,3.0,10.0,2.0,,,16425,19,115.67732115677322
10155,VALLE,SAN PEDRO,76670,2013,,1.0,10.0,15.0,,,16537,26,157.22319646852512
10156,VALLE,SAN PEDRO,76670,2014,,5.0,16.0,20.0,1.0,,16540,42,253.9298669891173
10157,VALLE,SAN PEDRO,76670,2015,,10.0,13.0,7.0,4.0,,16705,34,203.53187668362767
10158,VALLE,SAN PEDRO,76670,2016,,12.0,17.0,17.0,1.0,,16637,47,282.50285508204604
10159,VALLE,SAN PEDRO,76670,2017,1.0,12.0,18.0,12.0,2.0,,16781,45,268.16041952207854
10160,VALLE,SAN PEDRO,76670,2018,,17.0,7.0,68.0,4.0,,16942,96,566.6391217093613
10161,VALLE,SAN PEDRO,76670,2019,,15.0,18.0,34.0,4.0,,17082,71,415.64219646411425
10162,VALLE,SAN PEDRO,76670,2020,,9.0,13.0,22.0,3.0,,17201,47,273.23992791116797
10163,VALLE,SAN PEDRO,76670,2021,,18.0,13.0,13.0,4.0,,17297,48,277.5047696132277
10164,VALLE,SEVILLA,76736,2012,,24.0,28.0,15.0,3.0,,45801,70,152.8350909368791
10165,VALLE,SEVILLA,76736,2013,,18.0,36.0,18.0,1.0,,45091,73,161.89483488944578
10166,VALLE,SEVILLA,76736,2014,,13.0,35.0,19.0,2.0,,44408,69,155.37740947577015
10167,VALLE,SEVILLA,76736,2015,,24.0,31.0,27.0,7.0,,43753,89,203.4146229972802
10168,VALLE,SEVILLA,76736,2016,1.0,23.0,22.0,33.0,2.0,,43119,81,187.8522229179712
10169,VALLE,SEVILLA,76736,2017,,40.0,25.0,46.0,3.0,,42466,114,268.45005416097587
10170,VALLE,SEVILLA,76736,2018,,40.0,10.0,66.0,10.0,,42133,126,299.05299883701616
10171,VALLE,SEVILLA,76736,2019,,32.0,29.0,29.0,6.0,,41503,96,231.30858010264316
10172,VALLE,SEVILLA,76736,2020,,38.0,14.0,29.0,12.0,,41153,93,225.98595485140817
10173,VALLE,SEVILLA,76736,2021,,20.0,25.0,57.0,4.0,1.0,41374,107,258.6165224537149
10174,VALLE,TORO,76823,2012,,1.0,12.0,15.0,,,15317,28,182.8034210354508
10175,VALLE,TORO,76823,2013,,3.0,21.0,5.0,1.0,,15151,30,198.0067322288958
10176,VALLE,TORO,76823,2014,,10.0,5.0,11.0,,,14991,26,173.4373957707958
10177,VALLE,TORO,76823,2015,,8.0,5.0,11.0,,,14871,24,161.38793625176518
10178,VALLE,TORO,76823,2016,,4.0,18.0,7.0,,,14751,29,196.5968408921429
10179,VALLE,TORO,76823,2017,,9.0,13.0,6.0,1.0,,14606,29,198.54854169519376
10180,VALLE,TORO,76823,2018,,11.0,14.0,21.0,,,14612,46,314.8097454147276
10181,VALLE,TORO,76823,2019,,4.0,14.0,7.0,2.0,,14467,27,186.63164443215595
10182,VALLE,TORO,76823,2020,,6.0,15.0,13.0,1.0,,14389,35,243.24136493154492
10183,VALLE,TORO,76823,2021,,17.0,25.0,6.0,,,14466,48,331.8125259228536
10184,VALLE,TRUJILLO,76828,2012,,9.0,11.0,23.0,,,19821,43,216.94162756672216
10185,VALLE,TRUJILLO,76828,2013,,20.0,13.0,16.0,1.0,1.0,19671,51,259.2649077321946
10186,VALLE,TRUJILLO,76828,2014,,20.0,10.0,25.0,1.0,,19531,56,286.7236700629768
10187,VALLE,TRUJILLO,76828,2015,,17.0,9.0,15.0,3.0,,19430,44,226.45393721049922
10188,VALLE,TRUJILLO,76828,2016,,17.0,10.0,19.0,3.0,1.0,19264,50,259.5514950166113
10189,VALLE,TRUJILLO,76828,2017,,12.0,14.0,12.0,3.0,,19190,41,213.6529442417926
10190,VALLE,TRUJILLO,76828,2018,,10.0,4.0,11.0,4.0,,19226,29,150.83740767710393
10191,VALLE,TRUJILLO,76828,2019,,18.0,4.0,30.0,1.0,,19073,53,277.8797252660829
10192,VALLE,TRUJILLO,76828,2020,,15.0,11.0,8.0,1.0,,18982,35,184.38520703824676
10193,VALLE,TRUJILLO,76828,2021,,17.0,14.0,11.0,4.0,,19084,46,241.03961433661703
10194,VALLE,TULUÁ,76834,2012,5.0,118.0,207.0,212.0,24.0,2.0,204279,568,278.05109678429994
10195,VALLE,TULUÁ,76834,2013,6.0,111.0,145.0,222.0,40.0,2.0,205344,526,256.15552438834345
10196,VALLE,TULUÁ,76834,2014,3.0,123.0,125.0,313.0,46.0,,206352,610,295.6113824920524
10197,VALLE,TULUÁ,76834,2015,,147.0,114.0,257.0,65.0,2.0,207485,585,281.9480926332024
10198,VALLE,TULUÁ,76834,2016,,132.0,106.0,290.0,43.0,1.0,208855,572,273.8742189557348
10199,VALLE,TULUÁ,76834,2017,,152.0,96.0,220.0,64.0,,210205,532,253.08627292405035
10200,VALLE,TULUÁ,76834,2018,,161.0,100.0,430.0,68.0,,212685,759,356.8657874321179
10201,VALLE,TULUÁ,76834,2019,,154.0,110.0,428.0,114.0,,215978,806,373.18615784941056
10202,VALLE,TULUÁ,76834,2020,2.0,121.0,147.0,177.0,83.0,,218812,530,242.21706304955853
10203,VALLE,TULUÁ,76834,2021,2.0,149.0,127.0,189.0,61.0,,220032,528,239.9650959860384
10204,VALLE,ULLOA,76845,2012,,11.0,3.0,2.0,,,5706,16,280.4065895548546
10205,VALLE,ULLOA,76845,2013,,2.0,3.0,2.0,,,5623,7,124.48870709585631
10206,VALLE,ULLOA,76845,2014,,2.0,2.0,2.0,,,5555,6,108.01080108010801
10207,VALLE,ULLOA,76845,2015,,,,3.0,1.0,,5548,4,72.09805335255948
10208,VALLE,ULLOA,76845,2016,,4.0,,,,,5525,4,72.39819004524887
10209,VALLE,ULLOA,76845,2017,,6.0,,3.0,1.0,,5433,10,184.06037180195105
10210,VALLE,ULLOA,76845,2018,,2.0,2.0,4.0,1.0,,5465,9,164.6843549862763
10211,VALLE,ULLOA,76845,2019,,3.0,,2.0,2.0,,5412,7,129.34220251293422
10212,VALLE,ULLOA,76845,2020,,5.0,1.0,10.0,,,5381,16,297.342501393793
10213,VALLE,ULLOA,76845,2021,,4.0,1.0,12.0,1.0,,5410,18,332.7171903881701
10214,VALLE,VERSALLES,76863,2012,,2.0,2.0,2.0,1.0,,8299,7,84.34751174840342
10215,VALLE,VERSALLES,76863,2013,,4.0,3.0,8.0,,,8156,15,183.91368317802846
10216,VALLE,VERSALLES,76863,2014,,3.0,,6.0,,,7967,9,112.96598468683318
10217,VALLE,VERSALLES,76863,2015,,4.0,1.0,11.0,,,7709,16,207.54961733039303
10218,VALLE,VERSALLES,76863,2016,,4.0,5.0,6.0,,,7521,15,199.4415636218588
10219,VALLE,VERSALLES,76863,2017,,5.0,3.0,7.0,,2.0,7374,17,230.53973420124763
10220,VALLE,VERSALLES,76863,2018,,3.0,2.0,17.0,3.0,,7263,25,344.2103813851026
10221,VALLE,VERSALLES,76863,2019,,12.0,3.0,1.0,,,7070,16,226.3083451202263
10222,VALLE,VERSALLES,76863,2020,,1.0,2.0,1.0,,,6950,4,57.55395683453237
10223,VALLE,VERSALLES,76863,2021,,3.0,1.0,3.0,,,6987,7,100.18605982539
10224,VALLE,VIJES,76869,2012,,2.0,4.0,1.0,,,12306,7,56.88282138794084
10225,VALLE,VIJES,76869,2013,,1.0,1.0,3.0,,,12360,5,40.45307443365696
10226,VALLE,VIJES,76869,2014,,5.0,1.0,4.0,,,12430,10,80.45052292839902
10227,VALLE,VIJES,76869,2015,,10.0,2.0,9.0,,,12519,21,167.74502755811167
10228,VALLE,VIJES,76869,2016,,10.0,7.0,4.0,,,12526,21,167.65128532652082
10229,VALLE,VIJES,76869,2017,,21.0,5.0,7.0,,,12587,33,262.175260189084
10230,VALLE,VIJES,76869,2018,,22.0,1.0,12.0,,,12734,35,274.85471964818595
10231,VALLE,VIJES,76869,2019,,15.0,3.0,18.0,,,12817,36,280.87696028711866
10232,VALLE,VIJES,76869,2020,,8.0,2.0,12.0,1.0,1.0,12884,24,186.27755355479667
10233,VALLE,VIJES,76869,2021,,21.0,2.0,15.0,7.0,,12953,45,347.4098664402069
10234,VALLE,YOTOCO,76890,2012,,1.0,17.0,4.0,,,15828,22,138.99418751579478
10235,VALLE,YOTOCO,76890,2013,1.0,7.0,15.0,3.0,1.0,,15831,27,170.55144968732233
10236,VALLE,YOTOCO,76890,2014,,13.0,5.0,5.0,,,15844,23,145.16536228225195
10237,VALLE,YOTOCO,76890,2015,,7.0,5.0,11.0,2.0,,15947,25,156.7692983006208
10238,VALLE,YOTOCO,76890,2016,,8.0,7.0,11.0,,,15871,26,163.82080524226578
10239,VALLE,YOTOCO,76890,2017,,17.0,15.0,28.0,2.0,,15940,62,388.95859473023836
10240,VALLE,YOTOCO,76890,2018,,15.0,3.0,18.0,1.0,,16019,37,230.97571633685
10241,VALLE,YOTOCO,76890,2019,,13.0,8.0,15.0,2.0,,16117,38,235.77588881305454
10242,VALLE,YOTOCO,76890,2020,,9.0,9.0,16.0,4.0,,16197,38,234.61134778045314
10243,VALLE,YOTOCO,76890,2021,,7.0,9.0,24.0,4.0,,16284,44,270.2038811102923
10244,VALLE,YUMBO,76892,2012,,41.0,69.0,28.0,1.0,,100971,139,137.66328945934973
10245,VALLE,YUMBO,76892,2013,,43.0,71.0,52.0,4.0,,101828,170,166.9481871390973
10246,VALLE,YUMBO,76892,2014,2.0,68.0,65.0,223.0,10.0,1.0,102729,369,359.19750021902286
10247,VALLE,YUMBO,76892,2015,,78.0,85.0,290.0,12.0,,103665,465,448.56026624222255
10248,VALLE,YUMBO,76892,2016,1.0,65.0,95.0,106.0,6.0,1.0,104677,274,261.75759717989627
10249,VALLE,YUMBO,76892,2017,,71.0,73.0,101.0,16.0,1.0,105749,262,247.7564799667136
10250,VALLE,YUMBO,76892,2018,,115.0,84.0,291.0,11.0,,107334,501,466.7672871597071
10251,VALLE,YUMBO,76892,2019,,122.0,110.0,184.0,17.0,,108889,433,397.652655456474
10252,VALLE,YUMBO,76892,2020,1.0,75.0,74.0,95.0,6.0,,110069,251,228.03877567707528
10253,VALLE,YUMBO,76892,2021,1.0,80.0,112.0,259.0,27.0,,110683,479,432.76745299639515
10254,VALLE,ZARZAL,76895,2012,,29.0,29.0,25.0,1.0,,41240,84,203.68574199806014
10255,VALLE,ZARZAL,76895,2013,,33.0,22.0,33.0,3.0,,41298,91,220.34965373625843
10256,VALLE,ZARZAL,76895,2014,,17.0,22.0,32.0,,,41358,71,171.67174428163838
10257,VALLE,ZARZAL,76895,2015,,14.0,22.0,20.0,12.0,,41398,68,164.2591429537659
10258,VALLE,ZARZAL,76895,2016,,27.0,11.0,33.0,,,41529,71,170.96486792361964
10259,VALLE,ZARZAL,76895,2017,,26.0,11.0,120.0,10.0,,41625,167,401.2012012012012
10260,VALLE,ZARZAL,76895,2018,,34.0,22.0,123.0,8.0,,41925,187,446.0345855694693
10261,VALLE,ZARZAL,76895,2019,,37.0,20.0,49.0,5.0,,42191,111,263.0892844445498
10262,VALLE,ZARZAL,76895,2020,,21.0,25.0,40.0,1.0,,42407,87,205.15480934751338
10263,VALLE,ZARZAL,76895,2021,,26.0,26.0,35.0,6.0,,42635,93,218.13064383722292
10264,ARAUCA,ARAUCA (CT),81001,2012,4.0,50.0,5.0,140.0,38.0,4.0,76116,241,316.621998003048
10265,ARAUCA,ARAUCA (CT),81001,2013,8.0,42.0,14.0,102.0,43.0,13.0,76798,222,289.070027865309
10266,ARAUCA,ARAUCA (CT),81001,2014,8.0,65.0,31.0,305.0,39.0,8.0,77560,456,587.9319236719958
10267,ARAUCA,ARAUCA (CT),81001,2015,1.0,87.0,13.0,271.0,43.0,2.0,78436,417,531.6436330256515
10268,ARAUCA,ARAUCA (CT),81001,2016,5.0,90.0,12.0,158.0,64.0,,79833,329,412.11028020993825
10269,ARAUCA,ARAUCA (CT),81001,2017,1.0,113.0,15.0,204.0,41.0,1.0,81824,375,458.30074305827145
10270,ARAUCA,ARAUCA (CT),81001,2018,,137.0,27.0,413.0,55.0,2.0,85585,634,740.784015890635
10271,ARAUCA,ARAUCA (CT),81001,2019,5.0,129.0,32.0,221.0,45.0,2.0,91875,434,472.3809523809524
10272,ARAUCA,ARAUCA (CT),81001,2020,10.0,71.0,26.0,80.0,43.0,5.0,96814,235,242.73348895820854
10273,ARAUCA,ARAUCA (CT),81001,2021,4.0,82.0,59.0,177.0,53.0,5.0,99143,380,383.2847503101581
10274,ARAUCA,ARAUQUITA,81065,2012,14.0,11.0,34.0,18.0,4.0,,43090,81,187.97864933859364
10275,ARAUCA,ARAUQUITA,81065,2013,13.0,10.0,17.0,9.0,3.0,5.0,43706,57,130.41687640140944
10276,ARAUCA,ARAUQUITA,81065,2014,10.0,13.0,21.0,30.0,,2.0,44350,76,171.36414881623452
10277,ARAUCA,ARAUQUITA,81065,2015,3.0,8.0,13.0,30.0,1.0,1.0,45049,56,124.30908566227886
10278,ARAUCA,ARAUQUITA,81065,2016,8.0,20.0,14.0,32.0,4.0,3.0,46085,81,175.76217858305307
10279,ARAUCA,ARAUQUITA,81065,2017,5.0,35.0,13.0,71.0,5.0,2.0,47442,131,276.1266388432191
10280,ARAUCA,ARAUQUITA,81065,2018,5.0,30.0,32.0,135.0,11.0,3.0,49841,216,433.3781424931281
10281,ARAUCA,ARAUQUITA,81065,2019,21.0,32.0,25.0,58.0,17.0,2.0,53407,155,290.2241279233059
10282,ARAUCA,ARAUQUITA,81065,2020,11.0,27.0,15.0,23.0,7.0,4.0,56209,87,154.77948371257273
10283,ARAUCA,ARAUQUITA,81065,2021,2.0,25.0,31.0,32.0,9.0,,57562,99,171.98846461207046
10284,ARAUCA,CRAVO NORTE,81220,2012,,,1.0,2.0,1.0,,4060,4,98.52216748768473
10285,ARAUCA,CRAVO NORTE,81220,2013,,3.0,2.0,4.0,1.0,,4006,10,249.62556165751374
10286,ARAUCA,CRAVO NORTE,81220,2014,,1.0,,13.0,,,3907,14,358.3312004095214
10287,ARAUCA,CRAVO NORTE,81220,2015,,3.0,2.0,23.0,1.0,,3855,29,752.2697795071336
10288,ARAUCA,CRAVO NORTE,81220,2016,,1.0,1.0,5.0,3.0,,3843,10,260.2133749674733
10289,ARAUCA,CRAVO NORTE,81220,2017,,3.0,1.0,4.0,8.0,,3899,16,410.3616311874839
10290,ARAUCA,CRAVO NORTE,81220,2018,,6.0,2.0,20.0,4.0,2.0,3925,34,866.2420382165606
10291,ARAUCA,CRAVO NORTE,81220,2019,,5.0,1.0,4.0,6.0,,4042,16,395.8436417615043
10292,ARAUCA,CRAVO NORTE,81220,2020,1.0,5.0,1.0,9.0,3.0,,4143,19,458.6048756939416
10293,ARAUCA,CRAVO NORTE,81220,2021,,3.0,7.0,9.0,1.0,,4242,20,471.4757190004715
10294,ARAUCA,FORTUL,81300,2012,2.0,5.0,17.0,1.0,1.0,,15736,26,165.2262328418912
10295,ARAUCA,FORTUL,81300,2013,1.0,1.0,21.0,2.0,,,16074,25,155.53067064825183
10296,ARAUCA,FORTUL,81300,2014,3.0,1.0,14.0,4.0,,4.0,16432,26,158.2278481012658
10297,ARAUCA,FORTUL,81300,2015,1.0,,6.0,,2.0,2.0,16818,11,65.4061124985135
10298,ARAUCA,FORTUL,81300,2016,4.0,,18.0,12.0,3.0,3.0,17303,40,231.17378489279318
10299,ARAUCA,FORTUL,81300,2017,1.0,8.0,14.0,21.0,3.0,1.0,17916,48,267.9169457468185
10300,ARAUCA,FORTUL,81300,2018,,18.0,12.0,43.0,7.0,4.0,18938,84,443.55264547470694
10301,ARAUCA,FORTUL,81300,2019,15.0,13.0,17.0,35.0,11.0,1.0,19659,92,467.979042677654
10302,ARAUCA,FORTUL,81300,2020,22.0,17.0,8.0,9.0,10.0,,20148,66,327.5759380583681
10303,ARAUCA,FORTUL,81300,2021,7.0,6.0,13.0,11.0,2.0,1.0,20629,40,193.90178874400115
10304,ARAUCA,PUERTO RONDÓN,81591,2012,,,,,1.0,,4085,1,24.479804161566708
10305,ARAUCA,PUERTO RONDÓN,81591,2013,2.0,1.0,,,,,4084,3,73.45739471106758
10306,ARAUCA,PUERTO RONDÓN,81591,2014,,,,7.0,2.0,,4043,9,222.6069750185506
10307,ARAUCA,PUERTO RONDÓN,81591,2015,,4.0,3.0,4.0,1.0,,4065,12,295.2029520295203
10308,ARAUCA,PUERTO RONDÓN,81591,2016,,3.0,,12.0,,,4101,15,365.764447695684
10309,ARAUCA,PUERTO RONDÓN,81591,2017,,4.0,,10.0,1.0,,4203,15,356.887937187723
10310,ARAUCA,PUERTO RONDÓN,81591,2018,,3.0,2.0,15.0,3.0,,4399,23,522.8461013866788
10311,ARAUCA,PUERTO RONDÓN,81591,2019,,5.0,1.0,11.0,4.0,,4688,21,447.9522184300341
10312,ARAUCA,PUERTO RONDÓN,81591,2020,1.0,12.0,1.0,9.0,3.0,,4919,26,528.5627159991868
10313,ARAUCA,PUERTO RONDÓN,81591,2021,,2.0,5.0,7.0,3.0,1.0,5036,18,357.4265289912629
10314,ARAUCA,SARAVENA,81736,2012,12.0,5.0,42.0,32.0,2.0,11.0,50670,104,205.249654627985
10315,ARAUCA,SARAVENA,81736,2013,6.0,14.0,25.0,40.0,5.0,8.0,50884,98,192.5949217828787
10316,ARAUCA,SARAVENA,81736,2014,11.0,21.0,46.0,46.0,5.0,6.0,51172,135,263.81614945673414
10317,ARAUCA,SARAVENA,81736,2015,4.0,24.0,23.0,55.0,11.0,,51538,117,227.01695836082115
10318,ARAUCA,SARAVENA,81736,2016,6.0,24.0,17.0,65.0,15.0,3.0,52248,130,248.8133517072424
10319,ARAUCA,SARAVENA,81736,2017,1.0,27.0,26.0,74.0,14.0,1.0,53309,143,268.247387870716
10320,ARAUCA,SARAVENA,81736,2018,3.0,49.0,28.0,106.0,13.0,2.0,55554,201,361.81013068365917
10321,ARAUCA,SARAVENA,81736,2019,12.0,37.0,47.0,54.0,23.0,1.0,59697,174,291.47193326297804
10322,ARAUCA,SARAVENA,81736,2020,13.0,40.0,28.0,63.0,15.0,1.0,63004,160,253.95213002349058
10323,ARAUCA,SARAVENA,81736,2021,3.0,32.0,38.0,60.0,7.0,1.0,64520,141,218.5368877867328
10324,ARAUCA,TAME,81794,2012,18.0,33.0,56.0,112.0,16.0,17.0,38559,252,653.5439197074613
10325,ARAUCA,TAME,81794,2013,9.0,19.0,42.0,46.0,15.0,9.0,38977,140,359.1861867255048
10326,ARAUCA,TAME,81794,2014,6.0,24.0,31.0,68.0,18.0,8.0,39467,155,392.7331694833658
10327,ARAUCA,TAME,81794,2015,1.0,31.0,22.0,57.0,13.0,7.0,40011,131,327.4099622603784
10328,ARAUCA,TAME,81794,2016,,45.0,25.0,64.0,14.0,1.0,40793,149,365.2587453729806
10329,ARAUCA,TAME,81794,2017,,44.0,16.0,84.0,23.0,,41909,167,398.48242620916744
10330,ARAUCA,TAME,81794,2018,5.0,66.0,25.0,122.0,20.0,,43932,238,541.7463352453792
10331,ARAUCA,TAME,81794,2019,10.0,85.0,37.0,51.0,28.0,1.0,46741,212,453.56325281872444
10332,ARAUCA,TAME,81794,2020,11.0,28.0,16.0,81.0,20.0,,48969,156,318.5688905225755
10333,ARAUCA,TAME,81794,2021,1.0,49.0,32.0,123.0,20.0,2.0,50138,227,452.75040887151465
10334,CASANARE,YOPAL (CT),85001,2012,2.0,22.0,24.0,10.0,35.0,6.0,148007,99,66.88872823582668
10335,CASANARE,YOPAL (CT),85001,2013,1.0,19.0,24.0,87.0,46.0,7.0,151210,184,121.68507373850936
10336,CASANARE,YOPAL (CT),85001,2014,2.0,71.0,32.0,168.0,55.0,,154298,328,212.5756652710988
10337,CASANARE,YOPAL (CT),85001,2015,,69.0,21.0,126.0,71.0,3.0,157417,290,184.22406728625245
10338,CASANARE,YOPAL (CT),85001,2016,8.0,109.0,22.0,133.0,76.0,1.0,160747,349,217.11136133178223
10339,CASANARE,YOPAL (CT),85001,2017,,142.0,21.0,114.0,78.0,,164295,355,216.0747436014486
10340,CASANARE,YOPAL (CT),85001,2018,,144.0,14.0,126.0,71.0,1.0,168433,356,211.3600066495283
10341,CASANARE,YOPAL (CT),85001,2019,,107.0,22.0,64.0,54.0,,173610,247,142.2729105466275
10342,CASANARE,YOPAL (CT),85001,2020,1.0,102.0,36.0,40.0,46.0,1.0,177688,226,127.18923056143352
10343,CASANARE,YOPAL (CT),85001,2021,,142.0,29.0,134.0,39.0,,179355,344,191.7983886705138
10344,CASANARE,AGUAZUL,85010,2012,4.0,7.0,11.0,1.0,4.0,4.0,33434,31,92.71998564335706
10345,CASANARE,AGUAZUL,85010,2013,1.0,9.0,5.0,17.0,7.0,2.0,33961,41,120.72671593887105
10346,CASANARE,AGUAZUL,85010,2014,1.0,7.0,6.0,23.0,8.0,,34482,45,130.50287106316338
10347,CASANARE,AGUAZUL,85010,2015,5.0,15.0,6.0,33.0,13.0,1.0,34991,73,208.6250750192907
10348,CASANARE,AGUAZUL,85010,2016,1.0,35.0,17.0,11.0,7.0,,35532,71,199.81988067094449
10349,CASANARE,AGUAZUL,85010,2017,,31.0,4.0,22.0,8.0,,36210,65,179.50842308754488
10350,CASANARE,AGUAZUL,85010,2018,2.0,25.0,4.0,30.0,7.0,,36915,68,184.20696193959097
10351,CASANARE,AGUAZUL,85010,2019,,21.0,2.0,15.0,15.0,,37513,53,141.28435475701755
10352,CASANARE,AGUAZUL,85010,2020,,11.0,4.0,12.0,8.0,,38010,35,92.08103130755065
10353,CASANARE,AGUAZUL,85010,2021,,25.0,6.0,22.0,7.0,,38360,60,156.41293013555787
10354,CASANARE,CHAMEZA,85015,2012,,1.0,2.0,,,,2445,3,122.69938650306749
10355,CASANARE,CHAMEZA,85015,2013,,,,1.0,1.0,,2472,2,80.90614886731392
